frame,time_s,centL_x,centL_y,centL_z,vLx,vLy,vLz,vL_sx,vL_sy,vL_sz,uLx,uLy,uLz,thetaL_xy_deg,speedL,centR_x,centR_y,centR_z,vRx,vRy,vRz,vR_sx,vR_sy,vR_sz,uRx,uRy,uRz,thetaR_xy_deg,speedR,is_milestone
132,4.4,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-8.797246156922857e-17,0.0,0.0,0.0,0.0,0.0,45.002520336239115,8.797246156922857e-17,0.1151413768529892,0.16378076374530792,-0.09112655371427536,0.004999995231628418,0.004999980330467224,0.0,0.004999997378411357,0.004999990238420447,0.0,0.7071072860605915,0.7071062763121431,0.0,44.999959090814855,0.007071059055645074,0
133,4.433333333333334,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-5.278347694153714e-17,0.0,0.0,0.0,0.0,0.0,45.001512175136966,5.278347694153714e-17,0.12014137953519821,0.16878078877925873,-0.09112655371427536,0.005000002682209015,0.005000025033950806,0.0,0.00499999949993042,0.00500000415663259,0.0,0.707106451908023,0.7071071104649188,0.0,45.00002668092832,0.007071070397446742,0
134,4.466666666666667,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-3.1670086164922284e-17,0.0,0.0,0.0,0.0,0.0,45.000907295504014,3.1670086164922284e-17,0.12514138221740723,0.17378075420856476,-0.09112655371427536,0.005000002682209015,0.00499996542930603,0.0,0.0050000007728418575,0.004999988665701966,0.0,0.7071076372910052,0.7071059250810533,0.0,44.99993063112498,0.007071060343793376,0
135,4.5,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.900205169895337e-17,0.0,0.0,0.0,0.0,0.0,45.00054437385431,1.900205169895337e-17,0.13014137744903564,0.17878077924251556,-0.09112655371427536,0.004999995231628418,0.005000025033950806,0.0,0.004999998556356482,0.005000003213001501,0.0,0.707106451912002,0.7071071104609397,0.0,45.0000266806059,0.00707106906299127,0
136,4.533333333333333,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.1401231019372021e-17,0.0,0.0,0.0,0.0,0.0,45.000326623071274,1.1401231019372021e-17,0.13514138758182526,0.1837807446718216,-0.09112655371427536,0.005000010132789612,0.00499996542930603,0.0,0.005000003186929733,0.0049999880995233136,0.0,0.7071078480274113,0.7071057143440741,0.0,44.99991355545353,0.007071061650465385,0
137,4.566666666666666,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-6.8407386116232124e-18,0.0,0.0,0.0,0.0,0.0,45.0001959733959,6.8407386116232124e-18,0.14014138281345367,0.1887807697057724,-0.09112655371427536,0.004999995231628418,0.005000025033950806,0.0,0.005000000004809207,0.00500000287329431,0.0,0.7071065783540501,0.707106984018987,0.0,45.000016435204266,0.007071069846992279,0
138,4.6,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-4.104443166973927e-18,0.0,0.0,0.0,0.0,0.0,45.00011758387666,4.104443166973927e-18,0.1451413780450821,0.19378073513507843,-0.09112655371427536,0.004999995231628418,0.00499996542930603,0.0,0.004999998095536891,0.0049999878956989985,0.0,0.7071075024246442,0.7071060599477152,0.0,44.99994155915185,0.007071057906177055,0
139,4.633333333333334,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-2.462665900184356e-18,0.0,0.0,0.0,0.0,0.0,45.00007055026808,2.462665900184356e-18,0.1501413732767105,0.19878076016902924,-0.09112655371427536,0.004999995231628418,0.005000025033950806,0.0,0.004999996949973502,0.005000002750999721,0.0,0.7071063709919186,0.7071071913809385,0.0,45.000033237432895,0.007071067600422803,0
140,4.666666666666667,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.4775995401106136e-18,0.0,0.0,0.0,0.0,0.0,45.000042330140005,1.4775995401106136e-18,0.15514136850833893,0.20378072559833527,-0.09112655371427536,0.004999995231628418,0.00499996542930603,0.0,0.0049999962626354685,0.004999987822322244,0.0,0.7071073780075171,0.7071061843650742,0.0,44.99995164049049,0.007071056558233669,0
141,4.7,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-8.865597240663682e-19,0.0,0.0,0.0,0.0,0.0,45.000025398076495,8.865597240663682e-19,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.004999995231628418,0.005000025033950806,0.0,0.004999995850232648,0.005000002706973669,0.0,0.7071062963415041,0.7071072660312585,0.0,45.00003928623782,0.007071066791657941,0
142,4.733333333333333,-0.18109416961669922,0.21863998472690582,-0.11003448069095612,0.004999980330467224,-0.004999980330467224,-0.004999995231628418,0.0019999921321868894,-0.00199999213218689,-0.0019999980926513673,0.5773496956414077,-0.5773496956414078,-0.5773514162843526,-44.999999971352,0.003464091428964892,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,0.002999997510139589,0.0030000016241842013,0.0,0.707106296341504,0.7071072660312584,0.0,45.00003928623782,0.0042426400749947645,0
143,4.766666666666667,-0.1760941743850708,0.2136399745941162,-0.11503449827432632,0.004999995231628418,-0.005000010132789612,-0.005000017583370209,0.0031999933719635007,-0.0031999993324279786,-0.003200005888938904,0.5773491579434252,-0.5773502333422612,-0.5773514162809806,-45.00005334300877,0.005542561772086398,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,0.0017999985060837532,0.0018000009745105206,0.0,0.7071062963415041,0.7071072660312585,0.0,45.000039286237815,0.0025455840449968583,0
144,4.8,-0.1710941642522812,0.208639994263649,-0.12003447115421295,0.005000010132789612,-0.004999980330467224,-0.004999972879886627,0.003920000076293945,-0.003919991731643677,-0.003919992685317993,0.5773510417216785,-0.5773498126929971,-0.5773499531534177,-44.99993900148812,0.006789630212850027,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,0.001079999103650252,0.0010800005847063122,0.0,0.7071062963415041,0.7071072660312585,0.0,45.0000392862378,0.0015273504269981148,0
145,4.833333333333333,-0.16609418392181396,0.20363996922969818,-0.12503448128700256,0.004999980330467224,-0.005000025033950806,-0.005000010132789612,0.004351992177963257,-0.004352005052566528,-0.004351999664306641,0.5773493688061718,-0.5773510767927142,-0.5773503619687168,-45.00008473645145,0.007537883321778275,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,0.0006479994621901511,0.0006480003508237874,0.0,0.7071062963415041,0.7071072660312585,0.0,45.00003928623779,0.0009164102561988689,0
146,4.866666666666666,-0.16109417378902435,0.19864000380039215,-0.13003447651863098,0.005000010132789612,-0.00499996542930603,-0.004999995231628418,0.004611199359893799,-0.004611189203262329,-0.004611197891235352,0.5773507543754821,-0.5773494827022398,-0.5773505704903373,-44.9999368876398,0.007986824863304653,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,0.0003887996773140906,0.0003888002104942724,0.0,0.707106296341504,0.7071072660312585,0.0,45.00003928623774,0.0005498461537193213,0
147,4.9,-0.15609417855739594,0.19363997876644135,-0.13003447651863098,0.004999995231628418,-0.005000025033950806,0.0,0.004766717708587646,-0.004766723535537719,-0.002766718734741211,0.6541546289970036,-0.6541554286513143,-0.3796872351394077,-45.000035007826284,0.007286836318648874,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,0.00023327980638845436,0.00023328012629656345,0.0,0.707106296341504,0.7071072660312585,0.0,45.00003928623768,0.0003299076922315928,0
148,4.933333333333334,-0.15109418332576752,0.18864001333713531,-0.13003447651863098,0.004999995231628418,-0.00499996542930603,0.0,0.004860028717803955,-0.004860020293045044,-0.0016600312408447265,0.6873436078950306,-0.6873424163991523,-0.23477471606716238,-44.99995032764546,0.007070741128571267,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,0.0001399678838330726,0.00013996807577793807,0.0,0.707106296341504,0.7071072660312586,0.0,45.00003928623756,0.00019794461533895565,1
149,4.966666666666667,-0.1460941880941391,0.1836399883031845,-0.13003447651863098,0.004999995231628418,-0.005000025033950806,0.0,0.00491601532333374,-0.004916022189407348,-0.000996018744506836,0.6999595239204465,-0.6999605015361164,-0.14181664628092858,-45.000040000096355,0.007023285140545451,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,8.398073029984355e-05,8.398084546676284e-05,0.0,0.707106296341504,0.7071072660312585,0.0,45.00003928623738,0.0001187667692033734,0
150,5.0,-0.14109419286251068,0.17864002287387848,-0.13003447651863098,0.004999995231628418,-0.00499996542930603,0.0,0.004949607286651611,-0.004949599485366821,-0.0005976112467041015,0.7045442959864102,-0.7045431855244317,-0.08506606094148055,-44.99995483524133,0.007025260604405039,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,5.038843817990613e-05,5.03885072800577e-05,0.0,0.707106296341504,0.7071072660312586,0.0,45.00003928623707,7.126006152202403e-05,0
151,5.033333333333333,-0.13609418272972107,0.17363999783992767,-0.13003447651863098,0.005000010132789612,-0.005000025033950806,0.0,0.004969768425106812,-0.004969769704800415,-0.0003585667480224609,0.7061882607162614,-0.7061884425566456,-0.0509511925862472,-45.00000736517632,0.007037455451420495,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,3.0233062907943676e-05,3.023310436803462e-05,0.0,0.707106296341504,0.7071072660312586,0.0,45.00003928623654,4.275603691321442e-05,0
152,5.066666666666666,-0.13109418749809265,0.16864001750946045,-0.13003447651863098,0.004999995231628418,-0.004999980330467224,0.0,0.004981859147715454,-0.004981853955067139,-0.00021514004881347654,0.706777705599096,-0.7067769689166741,-0.03052197695163568,-44.999970128463005,0.007048693115599353,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.8139837744766204e-05,1.8139862620820772e-05,0.0,0.707106296341504,0.7071072660312587,0.0,45.00003928623568,2.5653622147928647e-05,0
153,5.1,-0.12609419226646423,0.16364000737667084,-0.13003447651863098,0.004999995231628418,-0.005000010132789612,0.0,0.00498911358128064,-0.004989116426156128,-0.0001290840292880859,0.7069882716483684,-0.7069886747848317,-0.018292005839715873,-45.00001632401408,0.00705685480417991,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.0883902646859722e-05,1.0883917572492463e-05,0.0,0.707106296341504,0.7071072660312587,0.0,45.000039286234234,1.539217328875719e-05,0
154,5.133333333333334,-0.12109418958425522,0.1586400270462036,-0.13003447651863098,0.005000002682209015,-0.004999980330467224,0.0,0.0049934692216519905,-0.004993461987880567,-7.745041757285154e-05,0.7070647698070648,-0.7070637455202013,-0.010966816704337719,-44.9999584878322,0.007062251486542806,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,6.530341588115833e-06,6.530350543495478e-06,0.0,0.7071062963415039,0.7071072660312586,0.0,45.00003928623183,9.235303973254313e-06,0
155,5.166666666666667,-0.1160941869020462,0.153640016913414,-0.13003447651863098,0.005000002682209015,-0.005000010132789612,0.0,0.004996082605874801,-0.004996081245844185,-4.647025054371092e-05,0.7070915841060756,-0.7070913916220279,-0.006576897474057138,-44.9999921900194,0.007065679634966924,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,3.9182049528695e-06,3.918210326097286e-06,0.0,0.707106296341504,0.7071072660312587,0.0,45.00003928622782,5.541182383952587e-06,0
156,5.2,-0.11109418421983719,0.14864002168178558,-0.13003447651863098,0.005000002682209015,-0.004999995231628418,0.0,0.004997650636408486,-0.004997646840157878,-2.7882150326226553e-05,0.7071015474873514,-0.7071010103680377,-0.003944955955768473,-44.99997822738844,0.0070677976227988435,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,2.3509229717217e-06,2.3509261956583717e-06,0.0,0.7071062963415039,0.7071072660312586,0.0,45.00003928622113,3.3247094303715525e-06,0
157,5.233333333333333,-0.10609418898820877,0.14364002645015717,-0.1350344717502594,0.004999995231628418,-0.004999995231628418,-0.004999995231628418,0.004998588474496459,-0.004998586196746094,-0.0020167273828471033,0.6799766077333687,-0.6799762978825029,-0.2743429373128203,-44.999986934301084,0.007351118285022678,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.41055378303302e-06,1.410555717395023e-06,0.0,0.707106296341504,0.7071072660312586,0.0,45.00003928621,1.9948256582229315e-06,0
158,5.266666666666667,-0.10109418630599976,0.13864001631736755,-0.14003446698188782,0.005000002682209015,-0.005000010132789612,-0.004999995231628418,0.004999154157581481,-0.004999155771163501,-0.003210034522359629,0.6438477337804472,-0.6438479415958284,-0.41342462893325194,-45.00000923524562,0.007764497559427923,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,8.46332269819812e-07,8.463334304370138e-07,0.0,0.707106296341504,0.7071072660312586,0.0,45.00003928619143,1.196895394933759e-06,0
159,5.3,-0.09609417617321014,0.13364002108573914,-0.14003446698188782,0.005000010132789612,-0.004999995231628418,0.0,0.004999496547664734,-0.004999491555349468,-0.0019260207134157775,0.6822466396325181,-0.6822459583658581,-0.2628306964636907,-44.99997138178549,0.007327989992530616,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,5.077993618918872e-07,5.078000582622083e-07,0.0,0.7071062963415039,0.7071072660312585,0.0,45.00003928616048,7.181372369602554e-07,0
160,5.333333333333333,-0.09109418094158173,0.12864002585411072,-0.14003446698188782,0.004999995231628418,-0.004999995231628418,0.0,0.004999696021250208,-0.004999693025861048,-0.0011556124280494664,0.6978479377123635,-0.6978475196217159,-0.16129815618419158,-44.999982825175856,0.007164449088493207,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,3.046796171351323e-07,3.0468003495732497e-07,0.0,0.707106296341504,0.7071072660312586,0.0,45.0000392861089,4.308823421761532e-07,0
161,5.366666666666666,-0.08609417825937271,0.1236400231719017,-0.14003446698188782,0.005000002682209015,-0.005000002682209015,0.0,0.004999818685633731,-0.004999816888400235,-0.0006933674568296798,0.7037315080601936,-0.7037312550970527,-0.09759244418935652,-44.99998969077574,0.007104724782631265,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.8280777028107938e-07,1.8280802097439496e-07,0.0,0.707106296341504,0.7071072660312586,0.0,45.00003928602293,2.585294053056919e-07,0
162,5.4,-0.0810941830277443,0.11864002794027328,-0.14003446698188782,0.004999995231628418,-0.004999995231628418,0.0,0.004999889304031606,-0.004999888225691508,-0.0004160204740978079,0.705886159961954,-0.7058860077215134,-0.05873391930690569,-44.99999380996949,0.007083138312700578,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.0968466216864762e-07,1.0968481258463698e-07,0.0,0.707106296341504,0.7071072660312586,0.0,45.000039285879666,1.5511764318341514e-07,0
163,5.433333333333334,-0.07609418779611588,0.11364003270864487,-0.14003446698188782,0.004999995231628418,-0.004999995231628418,0.0,0.00499993167507033,-0.004999931028066272,-0.0002496122844586847,0.7066666541425621,-0.706666562698074,-0.0352790176655402,-44.999996281429596,0.00707537513728736,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,6.581079730118857e-08,6.581088755078219e-08,0.0,0.707106296341504,0.7071072660312586,0.0,45.000039285640895,9.307058591004908e-08,0
164,5.466666666666667,-0.07109417766332626,0.10864002257585526,-0.14003446698188782,0.005000010132789612,-0.005000010132789612,0.0,0.004999963058158042,-0.0049999626699556085,-0.00014976737067521083,0.7069482536927643,-0.7069481988045523,-0.021175712685765718,-44.99999776428813,0.0070726011869194005,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,3.948647838071314e-08,3.948653253046931e-08,0.0,0.7071062963415039,0.7071072660312586,0.0,45.00003928524294,5.584235154602945e-08,0
165,5.5,-0.06609417498111725,0.10364002734422684,-0.14003446698188782,0.005000002682209015,-0.004999995231628418,0.0,0.004999978907778431,-0.004999975694624732,-8.98604224051265e-05,0.7070499166364056,-0.7070494622624778,-0.012707214438767869,-44.99998157844263,0.007071606671795462,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,2.3691887028427883e-08,2.3691919518281585e-08,0.0,0.707106296341504,0.7071072660312587,0.0,45.0000392845797,3.350541092761766e-08,0
166,5.533333333333333,-0.06109417602419853,0.09864003211259842,-0.14003446698188782,0.004999998956918716,-0.004999995231628418,0.0,0.0049999869274345455,-0.0049999835094262065,-5.3916253443075896e-05,0.7070864683164634,-0.7070859849497106,-0.007624710581289608,-44.999980404737684,0.00707125245847125,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.421513221705673e-08,1.421515171096895e-08,0.0,0.707106296341504,0.7071072660312586,0.0,45.00003928347435,2.01032465565706e-08,0
167,5.566666666666666,-0.056094177067279816,0.09364002197980881,-0.14003446698188782,0.004999998956918716,-0.005000010132789612,0.0,0.004999991739228214,-0.004999994158771569,-3.234975206584554e-05,0.7070992102776782,-0.7070995524496826,-0.004574904386135829,-45.00001385152263,0.007071131839144205,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,8.529079330234037e-09,8.52909102658137e-09,0.0,0.7071062963415039,0.7071072660312586,0.0,45.00003928163223,1.206194793394236e-08,0
168,5.6,-0.0510941743850708,0.08864003419876099,-0.14003446698188782,0.005000002682209015,-0.004999987781047821,0.0,0.004999996116420534,-0.004999991607682069,-1.9409851239507322e-05,0.7071044360396055,-0.7071037984093163,-0.0027449605149193505,-44.99997415534061,0.0070710857711837076,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,5.117447598140422e-09,5.117454615948822e-09,0.0,0.7071062963415039,0.7071072660312587,0.0,45.00003927856243,7.237168760365415e-09,0
169,5.633333333333334,-0.04609417915344238,0.08364002406597137,-0.14003446698188782,0.004999995231628418,-0.005000010132789612,0.0,0.004999995762503688,-0.004999999017725087,-1.1645910743704393e-05,0.7071055919793491,-0.7071060523367901,-0.001646979117926739,-45.00001863959532,0.007071073711222626,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,3.070468558884253e-09,3.070472769569293e-09,0.0,0.707106296341504,0.7071072660312587,0.0,45.00003927344715,4.342301256219249e-09,0
170,5.666666666666667,-0.04109417647123337,0.07864002883434296,-0.14003446698188782,0.005000002682209015,-0.004999995231628418,0.0,0.004999998530385819,-0.004999997503286419,-6.9875464462226356e-06,0.7071065085628306,-0.7071063633090539,-0.0009881882046529004,-44.99999410369242,0.0070710684597545875,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.8422811353305519e-09,1.8422836617415758e-09,0.0,0.707106296341504,0.7071072660312586,0.0,45.000039264924645,2.6053807537315492e-09,0
171,5.7,-0.03609417751431465,0.07364002615213394,-0.14003446698188782,0.004999998956918716,-0.005000002682209015,0.0,0.004999998700998978,-0.004999999574855458,-4.192527867733581e-06,0.7071065951053416,-0.7071067186873098,-0.0005929129751263822,-45.00000499537052,0.0070710678356126775,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.1053686811983312e-09,1.1053701970449454e-09,0.0,0.7071062963415039,0.7071072660312585,0.0,45.00003925072869,1.5632284522389297e-09,0
172,5.733333333333333,-0.031094178557395935,0.06864002346992493,-0.14003446698188782,0.004999998956918716,-0.005000002682209015,0.0,0.004999998803366873,-0.0050000008177968815,-2.5155167206401485e-06,0.7071065940003505,-0.7071068788837671,-0.00035574777723647235,-45.000011530375026,0.007071067991432696,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,6.632212087189987e-10,6.632221182269673e-10,0.0,0.7071062963415039,0.7071072660312586,0.0,45.00003922709158,9.379370713433578e-10,0
173,5.766666666666667,-0.02609417773783207,0.06364002078771591,-0.14003446698188782,0.005000000819563866,-0.005000002682209015,0.0,0.00499999960984567,-0.005000001563561735,-1.509310032384089e-06,0.7071066269299588,-0.7071069032270957,-0.0002134486418537144,-45.00001118250801,0.0070710688026700335,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,3.979327252313992e-10,3.9793327093618035e-10,0.0,0.7071062963415039,0.7071072660312586,0.0,45.000039187759555,5.627622428060147e-10,0
174,5.8,-0.021094176918268204,0.058640025556087494,-0.14003446698188782,0.005000000819563866,-0.004999995231628418,0.0,0.005000000093732948,-0.004999999030788408,-9.055860194304534e-07,0.7071068505491938,-0.7071067002261234,-0.00012806921321930882,-44.99999389831671,0.007071067250797473,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,2.387596351388395e-10,2.387599625617082e-10,0.0,0.7071062963415039,0.7071072660312585,0.0,45.000039122381196,3.376573456836088e-10,0
175,5.833333333333333,-0.016094179823994637,0.05364002659916878,-0.14003446698188782,0.004999997094273567,-0.004999998956918716,0.0,0.004999998893949195,-0.004999999001240532,-5.43351611658272e-07,0.7071067715123036,-0.707106786685593,-7.684153778126648e-05,-45.00000060327504,0.007071066344415846,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.432557810833037e-10,1.4325597753702491e-10,0.0,0.707106296341504,0.7071072660312586,0.0,45.000039013900675,2.0259440741016525e-10,0
176,5.866666666666666,-0.011094178073108196,0.048640016466379166,-0.14003446698188782,0.00500000175088644,-0.005000010132789612,0.0,0.0050000000367240935,-0.005000003453860164,-3.2601096699496323e-07,0.7071065388070471,-0.7071070220628956,-4.610489695835728e-05,-45.0000195672815,0.007071070287597039,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,8.595346864998221e-11,8.595358652221494e-11,0.0,0.7071062963415039,0.7071072660312586,0.0,45.000038834430555,1.2155664444609914e-10,0
177,5.9,-0.00609417911618948,0.04364002123475075,-0.14003446698188782,0.004999998956918716,-0.004999995231628418,0.0,0.004999999604801943,-0.005000000164967466,-1.9560658019697793e-07,0.7071067413063088,-0.7071068205256786,-2.7662948486699945e-05,-45.000003198052944,0.007071067651773401,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,5.1572081189989327e-11,5.157215191332896e-11,0.0,0.7071062963415039,0.7071072660312585,0.0,45.00003853895506,7.293398666765949e-11,0
178,5.933333333333334,-0.0010941792279481888,0.03864002227783203,-0.14003446698188782,0.004999999888241291,-0.004999998956918716,0.0,0.004999999718177682,-0.004999999681747967,-1.1736394811818676e-07,0.7071067836651186,-0.7071067785131786,-1.6597769709942563e-05,-44.999999779813926,0.007071067388522822,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,3.094324871399359e-11,3.0943291147997377e-11,0.0,0.7071062963415039,0.7071072660312586,0.0,45.00003805636258,4.3760392000595686e-11,0
179,5.966666666666667,0.003905820893123746,0.033640019595623016,-0.14003446698188782,0.004999999888241291,-0.005000002682209015,0.0,0.004999999786203126,-0.005000000881932386,-7.041836887091205e-08,0.7071067036717258,-0.7071068586312335,-9.958660563876158e-06,-45.000006266606626,0.0070710682846593055,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.8565949228396155e-11,1.8565974688798427e-11,0.0,0.707106296341504,0.7071072660312587,0.0,45.000037278350995,2.625623520035741e-11,0
180,6.0,0.008905819617211819,0.02864002250134945,-0.14003446698188782,0.004999998956918716,-0.004999997094273567,0.0,0.004999999454489363,-0.004999999366868858,-4.225102132254723e-08,0.7071067873696306,-0.7071067749782186,-5.9751974420011806e-06,-44.999999486512266,0.007071066978566109,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.1139569537037692e-11,1.1139584813279056e-11,0.0,0.7071062963415039,0.7071072660312586,0.0,45.000036050026466,1.5753741120214448e-11,0
181,6.033333333333333,0.013905821368098259,0.023640023544430733,-0.14003446698188782,0.00500000175088644,-0.004999998956918716,0.0,0.005000000373048194,-0.004999999202888801,-2.5350612793528336e-08,0.7071068639247661,-0.7071066984392307,-3.585118194716202e-06,-44.9999932840211,0.00707106751205314,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,6.683741722222615e-12,6.6837508879674336e-12,0.0,0.7071062963415039,0.7071072660312587,0.0,45.00003417333637,9.452244672128667e-12,0
182,6.066666666666666,0.018905820325016975,0.018640024587512016,-0.14003446698188782,0.004999998956918716,-0.004999998956918716,0.0,0.004999999806596403,-0.004999999104500767,-1.5210367676117e-08,0.7071068308305738,-0.707106731539246,-2.1510710598503544e-06,-44.99999596582873,0.007071067041911277,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,4.0102450333335686e-12,4.01025053278046e-12,0.0,0.7071062963415039,0.7071072660312587,0.0,45.00003144506122,5.6713468032772e-12,0
183,6.1,0.023905817419290543,0.013640022836625576,-0.14003446698188782,0.004999997094273567,-0.00500000175088644,0.0,0.004999998721667269,-0.005000000163055036,-9.1262206056702e-09,0.7071066792644334,-0.707106883107469,-1.2906426393161662e-06,-45.00000824708532,0.007071067023251017,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,2.4061470200001412e-12,2.406150319668276e-12,0.0,0.7071062963415039,0.7071072660312587,0.0,45.00002775232032,3.4028080819663203e-12,0
184,6.133333333333334,0.02890581451356411,0.00864002387970686,-0.14003446698188782,0.004999997094273567,-0.004999998956918716,0.0,0.004999998070709788,-0.004999999680600508,-5.47573236340212e-09,0.7071066673498362,-0.7071068950228164,-7.743856713599221e-07,-45.000009212537286,0.007071066221803949,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.4436882120000847e-12,1.4436901918009656e-12,0.0,0.7071062963415039,0.7071072660312587,0.0,45.00002320962802,2.041684849179792e-12,0
185,6.166666666666667,0.033905815333127975,0.003640024224296212,-0.14003446698188782,0.005000000819563866,-0.004999999888241291,0.0,0.004999999170251419,-0.004999999763656822,-3.2854394180412715e-09,0.7071067392263671,-0.7071068231465729,-4.6463134786882765e-07,-45.00000338850371,0.007071067058025538,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,8.662129272000508e-13,8.662141150805793e-13,0.0,0.7071062963415039,0.7071072660312587,0.0,45.00001823492866,1.2250109095078752e-12,0
186,6.2,0.03890581801533699,-0.0013599736848846078,-0.14003446698188782,0.005000002682209015,-0.004999998025596142,0.0,0.005000000575034457,-0.004999999068432549,-1.9712636508247628e-09,0.7071068877193584,-0.7071066746536657,-2.787787889403177e-07,-44.99999135634746,0.007071067559758932,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,5.197277563200304e-13,5.197284690483475e-13,0.0,0.0,0.0,0.0,45.00001343540472,7.350065457047251e-13,0
187,6.233333333333333,0.04390581697225571,-0.006359974388033152,-0.14003446698188782,0.004999998956918716,-0.005000000819563866,0.0,0.00499999992778816,-0.004999999768885075,-1.1827581904948577e-09,0.7071067924226828,-0.7071067699503922,-1.6726727247423053e-07,-44.9999990780932,0.007071067597381163,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,3.118366537920182e-13,3.118370814290085e-13,0.0,0.0,0.0,0.0,45.000009338735374,4.41003927422835e-13,0
188,6.266666666666667,0.04890581965446472,-0.011359973810613155,-0.14003446698188782,0.005000002682209015,-0.004999999422580004,0.0,0.005000001029556502,-0.004999999630363046,-7.096549142969146e-10,0.7071068801244487,-0.7071066822486256,-1.0036035381736389e-07,-44.9999919717534,0.007071068278499167,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.8710199227521093e-13,1.871022488574051e-13,0.0,0.0,0.0,0.0,45.00000619200174,2.64602356453701e-13,0
