frame,time_s,centL_x,centL_y,centL_z,vLx,vLy,vLz,vL_sx,vL_sy,vL_sz,uLx,uLy,uLz,thetaL_xy_deg,speedL,centR_x,centR_y,centR_z,vRx,vRy,vRz,vR_sx,vR_sy,vR_sz,uRx,uRy,uRz,thetaR_xy_deg,speedR,is_milestone
107,3.566666666666667,0.018905820325016975,0.2636399269104004,-0.21003440022468567,0.004999998956918716,0.0,0.005000054836273193,0.004999999806596403,3.2164100312635168e-21,0.005000010126475399,0.7071060514612539,4.548686170120681e-19,0.707107510911088,1.1459156380430388e-08,0.007071074835611669,0.020141376182436943,-0.17121919989585876,-0.20112651586532593,0.004999998956918716,0.0,0.004999995231628418,0.004999999079434221,-3.2164074508237646e-21,0.004999996472622843,0.7071069655160057,-4.548689062303625e-19,0.7071065968570412,1.1459157973249056e-08,0.007071064666695104,0
108,3.6,0.023905817419290543,0.2636399269104004,-0.20503446459770203,0.004999997094273567,0.0,0.004999935626983643,0.004999998721667269,1.92984601875811e-21,0.004999980326678696,0.7071080819101924,2.7292201311824215e-19,0.7071054804605099,1.1459158852162606e-08,0.007071052996820793,0.02514137141406536,-0.17121919989585876,-0.1961265206336975,0.004999995231628418,0.0,0.004999995231628418,0.0049999975403119,-1.9298444704942585e-21,0.004999995976225073,0.7071068917842508,-2.729213992919473e-19,0.707106670588827,1.1459161515402886e-08,0.00707106322736489,0
109,3.6333333333333333,0.02890581451356411,0.2636399269104004,-0.20003445446491241,0.004999997094273567,0.0,0.005000010132789612,0.004999998070709788,1.1579076112548658e-21,0.0049999922491230624,0.7071071928351713,1.637530232968024e-19,0.7071063695376841,1.145916033520245e-08,0.007071060966954839,0.030141372233629227,-0.17121919989585876,-0.19112654030323029,0.005000000819563866,0.0,0.004999980330467224,0.004999998852012686,-1.157906682296555e-21,0.0049999897179219335,0.707107427064742,-1.6375292057721282e-19,0.7071061353077632,1.1459158518049719e-08,0.007071059729591685,0
110,3.6666666666666665,0.033905815333127975,0.2636399269104004,-0.1950344741344452,0.005000000819563866,0.0,0.004999980330467224,0.004999999170251419,6.947445667529195e-22,0.004999987481660728,0.7071076076953416,9.825185001606534e-20,0.7071059546767872,1.1459157809929805e-08,0.007071058373346869,0.03514137119054794,-0.17121919989585876,-0.18612651526927948,0.004999998956918716,0.0,0.005000025033950806,0.004999998893975099,-6.947440093779331e-22,0.005000003844333483,0.7071064311433585,-9.825161313963778e-20,0.7071071312295633,1.1459158427186364e-08,0.007071069748142909,0
111,3.7,0.03890581801533699,0.2636399269104004,-0.19003446400165558,0.005000002682209015,0.0,0.005000010132789612,0.005000000575034457,4.1684674005175167e-22,0.004999996542112282,0.707107066357234,5.895104831593732e-20,0.7071064960157459,1.1459154587219598e-08,0.0070710657733809605,0.04014137014746666,-0.17121919989585876,-0.18112653493881226,0.004999998956918716,0.0,0.004999980330467224,0.004999998919152546,-4.168464056267598e-22,0.00499999443878698,0.7071070979963744,-5.89510231820042e-20,0.7071064643765786,1.1459158372668354e-08,0.007071063115220183,0
112,3.7333333333333334,0.04390581697225571,0.2636399269104004,-0.18503448367118835,0.004999998956918716,0.0,0.004999980330467224,0.00499999992778816,2.5010804403105097e-22,0.004999990057454259,0.7071074791249055,3.537065421556746e-20,0.7071060832475007,1.1459156068688006e-08,0.007071060730365923,0.045141369104385376,-0.17121919989585876,-0.17612652480602264,0.004999998956918716,0.0,0.005000010132789612,0.004999998934259014,-2.5010784337605586e-22,0.005000000716388032,0.7071066551709805,-3.537059165151191e-20,0.707106907202092,1.1459158339957548e-08,0.007071067564835745,0
113,3.7666666666666666,0.04890581965446472,0.2636399269104004,-0.18003444373607635,0.005000002682209015,0.0,0.0050000399351119995,0.005000001029556502,1.5006482641863058e-22,0.005000010008517356,0.7071061462785524,2.1222347850246313e-20,0.7071074160939724,1.145915354247504e-08,0.0070710756169652025,0.05014137178659439,-0.17121919989585876,-0.17112654447555542,0.005000002682209015,0.0,0.004999980330467224,0.005000000433439015,-1.500647060256335e-22,0.0049999925620197085,0.7071073377801153,-2.122236911478771e-20,0.7071062245925417,1.1459154905236057e-08,0.00707106285890903,0
114,3.8,0.05390581861138344,0.2636399269104004,-0.17503444850444794,0.004999998956918716,0.0,0.004999995231628418,0.005000000200501387,9.003889585117835e-23,0.005000004097761781,0.707106505608687,1.273341729222468e-20,0.7071070567643006,1.1459155441841088e-08,0.007071070851197046,0.055141378194093704,-0.17121919989585876,-0.1661265343427658,0.005000006407499313,0.0,0.005000010132789612,0.005000002823063134,-9.003882361538009e-23,0.00499999959032767,0.7071070097753722,-1.2733409476628946e-20,0.707106552597649,1.1459149429312402e-08,0.007071069518390848,0
115,3.8333333333333335,0.058905813843011856,0.2636399269104004,-0.17003445327281952,0.004999995231628418,0.0,0.004999995231628418,0.0049999982129522,5.402333751070701e-23,0.005000000551308436,0.7071066158397527,7.640054603341515e-21,0.7071069465333039,1.1459159996557028e-08,0.007071066938065983,0.06014137715101242,-0.17121919989585876,-0.16112655401229858,0.004999998956918716,0.0,0.004999980330467224,0.0050000012766053675,-5.402329416922805e-23,0.004999991886383491,0.7071074451756463,-7.640052753328577e-21,0.7071061171968253,1.1459152973942333e-08,0.007071062977371652,0
116,3.8666666666666667,0.06390582025051117,0.2636399269104004,-0.1650344580411911,0.005000006407499313,0.0,0.004999995231628418,0.005000001490771045,3.2414002506424204e-23,0.004999998423436429,0.7071069980798269,4.5840322348654155e-21,0.7071065642932016,1.1459152484101525e-08,0.007071067751201331,0.06514137238264084,-0.17121919989585876,-0.15612652897834778,0.004999995231628418,0.0,0.005000025033950806,0.004999998858614588,-3.2413976501536833e-23,0.005000005145410416,0.7071063366429895,-4.584026682434968e-21,0.707107225729826,1.1459158515816469e-08,0.007071070643140105,0
117,3.9,0.06890581548213959,0.2636399269104004,-0.16003446280956268,0.004999995231628418,0.0,0.004999995231628418,0.004999998987113994,1.9448401503854522e-23,0.004999997146713224,0.7071069113225724,2.750420380682831e-21,0.7071066510504989,1.1459158221911695e-08,0.007071065078068603,0.07014137506484985,-0.17121919989585876,-0.15112656354904175,0.005000002682209015,0.0,0.00499996542930603,0.005000000388052359,-1.94483859009221e-23,0.004999989258968662,0.7071075681319794,-2.7504199582372697e-21,0.7071059942402399,1.1459155010751345e-08,0.007071060491208213,0
118,3.933333333333333,0.0739058181643486,0.2636399269104004,-0.15503446757793427,0.005000002682209015,0.0,0.004999995231628418,0.005000000465152003,1.1669040902312713e-23,0.004999996380679302,0.7071070700024141,1.650252110910919e-21,0.707106492370563,1.1459154834408584e-08,0.0070710655815319915,0.07514138519763947,-0.17121919989585876,-0.14612655341625214,0.005000010132789612,0.0,0.005000010132789612,0.0050000042859472595,-1.166903154055326e-23,0.004999997608497042,0.7071072533533335,-1.6502499538099531e-21,0.7071063090194464,1.1459146077531772e-08,0.007071069151441464,0
119,3.966666666666667,0.07890581339597702,0.2636399269104004,-0.15003447234630585,0.004999995231628418,0.0,0.004999995231628418,0.004999998371742569,7.001424541387628e-24,0.004999995921058948,0.7071069544761259,9.901515193353162e-22,0.7071066078969267,1.1459159632097225e-08,0.007071063776266939,0.08014138042926788,-0.17121919989585876,-0.14112655818462372,0.004999995231628418,0.0,0.004999995231628418,0.005000000664219723,-7.001418924331955e-24,0.004999996657749592,0.7071070644867864,-9.901504250298322e-22,0.7071064978861952,1.1459154377965134e-08,0.007071065918212385,0
120,4.0,0.08390581607818604,0.2636399269104004,-0.14503447711467743,0.005000002682209015,0.0,0.004999995231628418,0.0050000000959291475,4.2008547248325764e-24,0.004999995645286736,0.7071070958945546,5.94090825552131e-22,0.7071064664784005,1.1459155680519364e-08,0.007071064800451047,0.0851413905620575,-0.17121919989585876,-0.1361265480518341,0.005000010132789612,0.0,0.005000010132789612,0.005000004451647678,-4.2008513545991725e-24,0.0050000020477656,0.7071069511665484,-5.940897097952817e-22,0.7071066112065058,1.1459145697860628e-08,0.0070710724076448826,0
121,4.033333333333333,0.08890581876039505,0.2636399269104004,-0.140034481883049,0.005000002682209015,0.0,0.004999995231628418,0.005000001130441094,2.5205128348995457e-24,0.004999995479823409,0.7071071807455784,3.5645446435361775e-22,0.7071063816272909,1.1459153309573955e-08,0.007071065414961647,0.09014138579368591,-0.17121919989585876,-0.13112656772136688,0.004999995231628418,0.0,0.004999980330467224,0.005000000763639974,-2.5205108127595033e-24,0.00499999336084625,0.7071073046432256,-3.564542669863502e-22,0.707106257729482,1.1459154150162115e-08,0.007071063657251779,0
122,4.066666666666666,0.09390582144260406,0.2636399269104004,-0.1350344866514206,0.005000002682209015,0.0,0.004999995231628418,0.005000001751148262,1.5123077009397274e-24,0.004999995380545412,0.7071072316561808,2.1387266746021283e-22,0.7071063307166273,1.1459151887007182e-08,0.007071065783668056,0.09514138102531433,-0.17121919989585876,-0.12612655758857727,0.004999995231628418,0.0,0.005000010132789612,0.004999998550835352,-1.5123064876557019e-24,0.005000000069623594,0.707106673791978,-2.138724640353333e-22,0.7071068885811007,1.1459159221548991e-08,0.007071066836382723,0
123,4.1,0.09890581667423248,0.2636399269104004,-0.13003449141979218,0.004999995231628418,0.0,0.004999995231628418,0.004999999143340325,9.073846205638363e-25,0.0049999953209786145,0.707107051468434,1.2832363470487626e-22,0.7071065109045577,1.145915786365472e-08,0.007071063897548376,0.10014138370752335,-0.17121919989585876,-0.12112656235694885,0.005000002682209015,0.0,0.004999995231628418,0.005000000203384817,-9.073838925934211e-25,0.004999998134425524,0.7071069274840713,-1.2832348204824454e-22,0.7071066348889935,1.145915543419059e-08,0.007071066636520047,0
124,4.133333333333334,0.1039058193564415,0.2636399269104004,-0.12503449618816376,0.005000002682209015,0.0,0.004999995231628418,0.005000000558887801,5.444307723383017e-25,0.004999995285238536,0.7071071540899199,7.699417019920223e-23,0.7071064082829785,1.1459154619454527e-08,0.0070710648732200095,0.10514138638973236,-0.17121919989585876,-0.11612656712532043,0.005000002682209015,0.0,0.004999995231628418,0.0050000011949144964,-5.444303355560526e-25,0.004999996973306681,0.7071070796992905,-7.699409053467805e-23,0.7071064826736785,1.1459153161776748e-08,0.0070710665166028785,0
125,4.166666666666667,0.10890582948923111,0.2636399269104004,-0.12003449350595474,0.005000010132789612,0.0,0.005000002682209015,0.005000004388448526,3.2665846340298103e-25,0.004999998244026728,0.7071072156625317,4.619647075972978e-23,0.7071063467102965,1.1459145842754043e-08,0.007071069673307913,0.11014138162136078,-0.17121919989585876,-0.11112656444311142,0.004999995231628418,0.0,0.005000002682209015,0.004999998809600065,-3.2665820133363157e-25,0.0049999992568676155,0.7071067495599489,-4.619645479087607e-23,0.7071068128131447,1.1459158628517225e-08,0.007071066444651668,0
126,4.2,0.11390582472085953,0.2636399269104004,-0.11503449827432632,0.004999995231628418,0.0,0.004999995231628418,0.005000000725720483,1.9599507804178862e-25,0.004999997039067404,0.7071070418722969,2.771789594804286e-23,0.707106520500702,1.1459154237098291e-08,0.0070710662313323135,0.1151413768529892,-0.17121919989585876,-0.10612655431032181,0.004999995231628418,0.0,0.005000010132789612,0.004999997378411406,-1.9599492080017894e-25,0.005000003607236413,0.7071063407420136,-2.7717864783174695e-23,0.7071072216308071,1.1459161908564013e-08,0.007071068508825104,0
127,4.233333333333333,0.11890582740306854,0.2636399269104004,-0.1100345030426979,0.005000002682209015,0.0,0.004999995231628418,0.005000001508315896,1.1759704682507316e-25,0.0049999963160918095,0.7071071483322181,1.6630737469672425e-23,0.7071064140406862,1.1459152443521622e-08,0.007071066273490364,0.12014137953519821,-0.17121919989585876,-0.10112655907869339,0.005000002682209015,0.0,0.004999995231628418,0.00499999949993045,-1.1759695248010735e-25,0.005000000256993215,0.7071067276541227,-1.663072091336464e-23,0.7071068347189683,1.1459157046398386e-08,0.007071067639984571,0
128,4.266666666666667,0.12390582263469696,0.2636399269104004,-0.10503450781106949,0.004999995231628418,0.0,0.004999995231628418,0.004999998997640904,7.05582280950439e-26,0.004999995882306453,0.7071070014740376,9.978445419918643e-24,0.7071065608989888,1.1459158197563729e-08,0.007071064191441875,0.12514138221740723,-0.17121919989585876,-0.09612656384706497,0.005000002682209015,0.0,0.004999995231628418,0.0050000007728418765,-7.055817148806441e-26,0.004999998246847296,0.7071069598013322,-9.978433283663031e-24,0.7071066025717178,1.1459154129100988e-08,0.007071067118681267,0
129,4.3,0.12890581786632538,0.2636399269104004,-0.10003449022769928,0.004999995231628418,0.0,0.005000017583370209,0.0049999974912359095,4.2334936857026334e-26,0.005000004562731955,0.7071062811561928,5.987062956816537e-24,0.7071072812165488,1.1459161649991768e-08,0.007071069264241848,0.13014137744903564,-0.17121919989585876,-0.09112654626369476,0.004999995231628418,0.0,0.005000017583370209,0.004999998556356493,-4.2334902892838644e-26,0.005000005981456461,0.707106256152737,-5.987056666464059e-24,0.7071073062199682,1.1459159208912302e-08,0.007071071020585736,0
130,4.333333333333333,0.133905827999115,0.2636399269104004,-0.09503448754549026,0.005000010132789612,0.0,0.005000002682209015,0.0050000025478573904,2.54009621142158e-26,0.005000003810522779,0.7071066919026728,3.592236227844527e-24,0.707106870470411,1.145915006106889e-08,0.007071072307919267,0.13514138758182526,-0.17121919989585876,-0.08612655103206635,0.005000010132789612,0.0,0.004999995231628418,0.00500000318692974,-2.5400941735703185e-26,0.005000001681525244,0.7071068876346605,-3.592233881105088e-24,0.7071066747384186,1.1459148596424052e-08,0.007071071254383088,0
131,4.366666666666666,0.1389058232307434,0.2636399269104004,-0.09003448486328125,0.004999995231628418,0.0,0.005000002682209015,0.0049999996213658015,1.5240577268529479e-26,0.005000003359197274,0.7071065168819788,2.1553424647413818e-24,0.7071070454910174,1.1459156768090532e-08,0.0070710699194423314,0.14014138281345367,-0.17121919989585876,-0.08112655580043793,0.004999995231628418,0.0,0.004999995231628418,0.005000000004809211,-1.5240565041421911e-26,0.004999999101566514,0.707106845055454,-2.1553415705873598e-24,0.7071067173176352,1.1459155889302558e-08,0.00707106717997772,0
132,4.4,0.14390580356121063,0.2636399269104004,-0.08503448963165283,0.004999980330467224,0.0,0.004999995231628418,0.004999991905006371,9.144346361117687e-27,0.005000000108169731,0.7071062011346024,1.2932068971541093e-24,0.7071073612380169,1.1459174452713571e-08,0.007071062164330516,0.1451413780450821,-0.17121919989585876,-0.07612656056880951,0.004999995231628418,0.0,0.004999995231628418,0.004999998095536894,-9.144339024853147e-27,0.004999997553591275,0.7071068195079053,-1.2932053894455766e-24,0.7071067428651876,1.1459160265034118e-08,0.00707106473533451,0
133,4.433333333333334,0.14890579879283905,0.2636399269104004,-0.08003448694944382,0.004999995231628418,0.0,0.005000002682209015,0.004999993235655189,5.486607816670612e-27,0.005000001137785445,0.7071062224210234,7.759239551537589e-25,0.7071073399516301,1.1459171403082016e-08,0.007071063833289401,0.1501413732767105,-0.17121919989585876,-0.0711265578866005,0.004999995231628418,0.0,0.005000002682209015,0.004999996949973504,-5.486603414911888e-27,0.004999999605038372,0.7071065934450207,-7.759231633776739e-25,0.7071069689280245,1.1459162890474655e-08,0.0070710653758912605,0
134,4.466666666666667,0.15390579402446747,0.2636399269104004,-0.0750344842672348,0.004999995231628418,0.0,0.005000002682209015,0.004999994034044481,3.291964690002367e-27,0.005000001755554873,0.707106235192871,4.6555430716234575e-25,0.7071073271798025,1.1459169573303859e-08,0.007071064834664734,0.15514136850833893,-0.17121919989585876,-0.06612655520439148,0.004999995231628418,0.0,0.005000002682209015,0.004999996262635469,-3.2919620489471326e-27,0.00500000083590663,0.7071064578072749,-4.655538727223034e-25,0.7071071045656724,1.1459164465739559e-08,0.007071065760225657,0
135,4.5,0.1589057892560959,0.2636399269104004,-0.0750344842672348,0.004999995231628418,0.0,0.0,0.0049999945130780555,1.9751788140014203e-27,0.0030000010533329236,0.8574925969277006,3.3874061385159228e-25,0.5144963034018687,1.1459168475437248e-08,0.005830947731785058,0.16014136373996735,-0.17121919989585876,-0.06612655520439148,0.004999995231628418,0.0,0.0,0.004999995850232648,-1.9751772293682796e-27,0.003000000501543978,0.8574926993792653,-3.3874029197137375e-25,0.5144961326494698,1.1459165410898707e-08,0.005830948594491965,0
136,4.533333333333333,0.1639057844877243,0.2636399269104004,-0.0750344842672348,0.004999995231628418,0.0,0.0,0.0049999948004982005,1.185107288400852e-27,0.0018000006319997541,0.9408872617104436,2.230107021922228e-25,0.338719885378794,1.145916781671738e-08,0.005314127424159921,0.16514135897159576,-0.17121919989585876,-0.06612655520439148,0.004999995231628418,0.0,0.0,0.004999995602790956,-1.1851063376209677e-27,0.0018000003009263866,0.9408872988868364,-2.2301049630432696e-25,0.338719782111162,1.1459165977994271e-08,0.005314128066885853,0
137,4.566666666666666,0.1689058095216751,0.2636399269104004,-0.0750344842672348,0.005000025033950806,0.0,0.0,0.005000006893879243,7.110643730405112e-28,0.0010800003791998525,0.9774578441427055,1.3900689816441856e-25,0.21113067736331964,1.1459140100739028e-08,0.005115317170802978,0.17014135420322418,-0.17121919989585876,-0.06612655520439148,0.004999995231628418,0.0,0.0,0.004999995454325941,-7.110638025725806e-28,0.001080000180555832,0.9774577524693168,-1.3900709164116223e-25,0.21113110177714647,1.1459166318251635e-08,0.005115305947182505,0
138,4.6,0.17390577495098114,0.2636399269104004,-0.0750344842672348,0.00499996542930603,0.0,0.0,0.004999990308049958,4.266386238243067e-28,0.0006480002275199115,0.9917062148092988,8.46201989717985e-26,0.1285254196982565,1.145917811268099e-08,0.005041805963685966,0.1751413643360138,-0.17121919989585876,-0.06612655520439148,0.005000010132789612,0.0,0.0,0.00500000132571141,-4.2663828154354835e-28,0.0006480001083334992,0.991706253920114,-8.461994795736735e-26,0.12852511791760546,1.145915286201869e-08,0.00504181687465105,0
139,4.633333333333334,0.17890579998493195,0.2636399269104004,-0.0750344842672348,0.005000025033950806,0.0,0.0,0.0050000041984102975,2.55983174294584e-28,0.0003888001365119469,0.9969903359996956,5.104250733056751e-26,0.07752593065042157,1.1459146278285088e-08,0.005015097958193071,0.18014134466648102,-0.17121919989585876,-0.06612655520439148,0.004999980330467224,0.0,0.0,0.004999992927613736,-2.55982968926129e-28,0.0003888000650000995,0.996990323594475,-5.104258080343663e-26,0.07752609018249149,1.145917210906291e-08,0.005015086715773862,0
140,4.666666666666667,0.18390576541423798,0.2636399269104004,-0.0750344842672348,0.00499996542930603,0.0,0.0,0.00499998869076859,1.535899045767504e-28,0.00023328008190716813,0.9989133768385333,3.0684671449824e-26,0.04660542428771743,1.1459181819232421e-08,0.0050054277044452875,0.18514133989810944,-0.17121919989585876,-0.06612655520439148,0.004999995231628418,0.0,0.0,0.004999993849219609,-1.535897813556774e-28,0.00023328003900005968,0.998913379476071,-3.068461525626407e-26,0.04660536775624827,1.1459169996892251e-08,0.005005432855291318,0
141,4.7,0.18890579044818878,0.2636399269104004,-0.0750344842672348,0.005000025033950806,0.0,0.0,0.005000003228041476,9.215394274605024e-29,0.00013996804914430088,0.999608409545081,1.8423559333934813e-26,0.02798262973263459,1.1459148502203306e-08,0.005001961948596414,0.19014133512973785,-0.17121919989585876,-0.06612655520439148,0.004999995231628418,0.0,0.0,0.004999994402183133,-9.215386881340644e-29,0.00013996802340003581,0.9996084083074075,-1.842357705114984e-26,0.027982673945345593,1.145916872959023e-08,0.005001953125473806,0
142,4.733333333333333,0.1939057558774948,0.2636399269104004,-0.0750344842672348,0.00499996542930603,0.0,0.0,0.004999988108547298,5.529236564763014e-29,8.398082948658053e-05,0.9998589735729203,1.1056939889187159e-26,0.016793837134674965,1.1459183153591522e-08,0.005000693338461743,0.19514134526252747,-0.17121919989585876,-0.06612655520439148,0.005000010132789612,0.0,0.0,0.0050000006944257245,-5.529232128804386e-29,8.398081404002149e-05,0.9998589743346125,-1.1056903194689077e-26,0.016793791785560137,1.1459154308818326e-08,0.005000705922305825,0
143,4.766666666666667,0.19890578091144562,0.2636399269104004,-0.0750344842672348,0.005000025033950806,0.0,0.0,0.005000002878708701,3.3175419388578086e-29,5.0388497691948315e-05,0.9999492239120579,6.634743154214569e-27,0.010077182030377328,1.1459149302814072e-08,0.005000256772186299,0.2001413106918335,-0.17121919989585876,-0.06612655520439148,0.00499996542930603,0.0,0.0,0.004999986588377847,-3.3175392772826316e-29,5.038848842401289e-05,0.999949223599895,-6.6347594457392e-27,0.010077213005947435,1.1459186637580898e-08,0.005000240482589212,0
144,4.8,0.19890578091144562,0.2636399269104004,-0.08003448694944382,0.0,0.0,-0.005000002682209015,0.0030000017272252206,1.9905251633146852e-29,-0.001969767974268437,0.8359179222844294,5.546382335959136e-27,-0.5488544681458671,1.9098582168810315e-08,0.003588871164559671,0.2001413106918335,-0.17121919989585876,-0.06612655520439148,0.0,0.0,0.0,0.002999991953026708,-1.9905235663695788e-29,3.0233093054407733e-05,0.9999492235998949,-6.6347594457392e-27,0.010077213005947435,1.9098644393421674e-08,0.003000144289553527,0
145,4.833333333333333,0.1939057558774948,0.2636399269104004,-0.08503448963165283,-0.005000025033950806,0.0,-0.005000002682209015,-0.00020000897724518994,1.1943150979888111e-29,-0.0031818618574446685,-0.06273528171164702,3.746116557205849e-27,-0.9980302021625198,179.99999971353395,0.003188141852371049,0.19514134526252747,-0.17121919989585876,-0.0711265578866005,-0.00499996542930603,0.0,-0.005000002682209015,-0.00019999099990638766,-1.1943141398217473e-29,-0.0019818612170509615,-0.10040080421158458,-5.9957748186417464e-27,-0.9949470732223232,179.9999997135082,0.001991926274663366,0
146,4.866666666666666,0.18890579044818878,0.2636399269104004,-0.09003448486328125,-0.00499996542930603,0.0,-0.004999995231628418,-0.0021199915580695262,7.165890587932866e-30,-0.0039091152071181684,-0.47672715539988314,1.6114095468393352e-27,-0.879051317787725,179.99999997297357,0.004446970419151512,0.19014133512973785,-0.17121919989585876,-0.07612656056880951,-0.005000010132789612,0.0,-0.005000002682209015,-0.002119998653059677,-7.165884838930484e-30,-0.003189117803114183,-0.553600566510533,-1.8712454843571475e-27,-0.8327823321608214,179.99999997297368,0.0038294734169484292,0
147,4.9,0.18390576541423798,0.2636399269104004,-0.09503448754549026,-0.005000025033950806,0.0,-0.005000002682209015,-0.003272004948422038,4.29953435275972e-30,-0.004345470197154507,-0.6015169522254478,7.904153082371972e-28,-0.7988600354163478,179.9999999824891,0.005439588919840941,0.18514133989810944,-0.17121919989585876,-0.08112655580043793,-0.004999995231628418,0.0,-0.004999995231628418,-0.003271997284487174,-4.29953090335829e-30,-0.003913468774519877,-0.6414299585488257,-8.428637585354065e-28,-0.767181600584928,179.99999998248907,0.005101098320835773,1
148,4.933333333333334,0.17890579998493195,0.2636399269104004,-0.10003449022769928,-0.00499996542930603,0.0,-0.005000002682209015,-0.003963189140775635,2.5797206116558318e-30,-0.00460728319117631,-0.6521268151561166,4.244826392874257e-28,-0.7581098976760166,179.999999985543,0.006077328900862424,0.18014134466648102,-0.17121919989585876,-0.08612655103206635,-0.004999995231628418,0.0,-0.004999995231628418,-0.003963196463343671,-2.579718542014974e-30,-0.004348079357363293,-0.6736397952714961,-4.384847146928721e-28,-0.7390598258778355,179.99999998554304,0.005883257626943476,0
149,4.966666666666667,0.17390577495098114,0.2636399269104004,-0.10503450781106949,-0.005000025033950806,0.0,-0.005000017583370209,-0.0043779234980457025,1.547832366993499e-30,-0.00476437694805387,-0.676612500874393,2.392190565306378e-28,-0.7363392721161214,179.99999998691257,0.006470355620666288,0.1751413643360138,-0.17121919989585876,-0.09112654626369476,-0.004999980330467224,0.0,-0.004999995231628418,-0.0043779100101930925,-1.5478311252089843e-30,-0.004608845707069343,-0.6887086614654042,-2.4349625733173826e-28,-0.7250381918371825,179.9999999869125,0.006356693701046197,0
150,5.0,0.1689058095216751,0.2636399269104004,-0.10503450781106949,-0.00499996542930603,0.0,0.0,-0.004626740270549833,9.286994201960993e-31,-0.0028586261688323218,-0.8507212364106802,1.7076046477733614e-28,-0.5256171400552719,179.99999998761638,0.005438609114862044,0.17014135420322418,-0.17121919989585876,-0.09112654626369476,-0.005000010132789612,0.0,0.0,-0.0046267500592317,-9.286986751253906e-31,-0.0027653074242416057,-0.8583709413006664,-1.7229544404748716e-28,-0.5130295577553089,179.99999998761643,0.005390152248421772,0
151,5.033333333333333,0.1639057844877243,0.2636399269104004,-0.10503450781106949,-0.005000025033950806,0.0,0.0,-0.004776054175910222,5.572196521176596e-31,-0.0017151757012993931,-0.9411511298891158,1.0980359222726146e-28,-0.337986021468996,179.99999998800354,0.005074694195472013,0.16514134407043457,-0.17121919989585876,-0.09112654626369476,-0.005000010132789612,0.0,0.0,-0.004776054088654865,-5.572192050752343e-31,-0.0016591844545449633,-0.9446226421172654,-1.1020852527340108e-28,-0.32815859580299994,179.99999998800354,0.005056044472901768,0
152,5.066666666666666,0.1589057892560959,0.2636399269104004,-0.10503450781106949,-0.004999995231628418,0.0,0.0,-0.0048656305981975,3.343317912705957e-31,-0.0010291054207796357,-0.9783563221970134,6.722574085714891e-29,-0.20692729838552903,179.9999999882244,0.0049732704616975935,0.16014136373996735,-0.17121919989585876,-0.09112654626369476,-0.004999980330467224,0.0,0.0,-0.004865624585379809,-3.3433152304514056e-31,-0.0009955106727269779,-0.9797042857886461,-6.731839258330317e-29,-0.20044827863406287,179.99999998822437,0.004966421660045163,0
153,5.1,0.15390579402446747,0.2636399269104004,-0.10503450781106949,-0.004999995231628418,0.0,0.0,-0.004919376451569868,2.0059907476235744e-31,-0.0006174632524677814,-0.9922146656652617,4.045987247724794e-29,-0.12453938027296009,179.99999998835304,0.004957975951979622,0.15514136850833893,-0.17121919989585876,-0.09112654626369476,-0.004999995231628418,0.0,0.0,-0.004919372843879253,-2.005989138270843e-31,-0.0005973064036361867,-0.9927092025653373,-4.0480035585943796e-29,-0.12053397505306117,179.99999998835304,0.004955502408123867,0
154,5.133333333333334,0.14890579879283905,0.2636399269104004,-0.10503450781106949,-0.004999995231628418,0.0,0.0,-0.004951623963593288,1.2035944485741446e-31,-0.00037047795148066885,-0.9972127192441914,2.423931424830668e-29,-0.07461094140677775,179.9999999884289,0.00496546410613999,0.1501413732767105,-0.17121919989585876,-0.09112654626369476,-0.004999995231628418,0.0,0.0,-0.004951621798978919,-1.2035934829625059e-31,-0.000358383842181712,-0.9973910261365614,-2.4243639513639727e-29,-0.07218823299026819,179.9999999884289,0.004964574243423111,0
155,5.166666666666667,0.14390580356121063,0.2636399269104004,-0.10503450781106949,-0.004999995231628418,0.0,0.0,-0.00497097247080734,7.221566691444868e-32,-0.0002222867708884013,-0.9990016937158963,1.4512969843230764e-29,-0.04467231752182376,179.99999998847392,0.0049759399829616534,0.1451413780450821,-0.17121919989585876,-0.09112654626369476,-0.004999995231628418,0.0,0.0,-0.004970971172038719,-7.221560897775035e-32,-0.0002150303053090272,-0.9990657181839739,-1.451389210488208e-29,-0.04321678782071383,179.99999998847392,0.004975619803144256,0
156,5.2,0.1389058232307434,0.2636399269104004,-0.10503450781106949,-0.004999980330467224,0.0,0.0,-0.004982575614671294,4.3329400148669205e-32,-0.00013337206253304077,-0.9996419376668572,8.693071389628225e-30,-0.02675811012854035,179.99999998850078,0.004984360326358975,0.14014138281345367,-0.17121919989585876,-0.09112654626369476,-0.004999995231628418,0.0,0.0,-0.004982580795874598,-4.332936538665021e-32,-0.0001290181831854163,-0.9996649228424538,-8.693255258785034e-30,-0.025885170240713302,179.9999999885008,0.004984250904500175,0
157,5.233333333333333,0.133905827999115,0.2636399269104004,-0.10503450781106949,-0.004999995231628418,0.0,0.0,-0.004989543461454144,2.599764008920152e-32,-8.002323751982446e-05,-0.9998714130643278,5.209754626478794e-30,-0.016036125989292493,179.99999998851683,0.004990185134068971,0.13514137268066406,-0.17121919989585876,-0.09112654626369476,-0.005000010132789612,0.0,0.0,-0.004989552530640604,-2.5997619231990123e-32,-7.741090991124977e-05,-0.9998796703212893,-5.209784001108269e-30,-0.015512732776338549,179.99999998851686,0.004990152994147107,0
